Crop,Geolocation,Level,2010 Quarter1,2010 Quarter2,2010 Quarter3,2010 Quarter4,2011 Quarter1,2011 Quarter2,2011 Quarter3,2011 Quarter4,2012 Quarter1,2012 Quarter2,2012 Quarter3,2012 Quarter4,2013 Quarter1,2013 Quarter2,2013 Quarter3,2013 Quarter4,2014 Quarter1,2014 Quarter2,2014 Quarter3,2014 Quarter4,2015 Quarter1,2015 Quarter2,2015 Quarter3,2015 Quarter4,2016 Quarter1,2016 Quarter2,2016 Quarter3,2016 Quarter4,2017 Quarter1,2017 Quarter2,2017 Quarter3,2017 Quarter4,2018 Quarter1,2018 Quarter2,2018 Quarter3,2018 Quarter4,2019 Quarter1,2019 Quarter2,2019 Quarter3,2019 Quarter4,2020 Quarter1,2020 Quarter2,2020 Quarter3,2020 Quarter4,2021 Quarter1,2021 Quarter2,2021 Quarter3,2021 Quarter4,2008-01-15,2008-02-15,2008-03-15,2008-04-15,2008-05-15,2008-06-15,2008-07-15,2008-08-15,2008-09-15,2008-10-15,2008-11-15,2008-12-15,2009-01-15,2009-02-15,2009-03-15,2009-04-15,2009-05-15,2009-06-15,2009-07-15,2009-08-15,2009-09-15,2009-10-15,2009-11-15,2009-12-15,2010-01-15,2010-02-15,2010-03-15,2010-04-15,2010-05-15,2010-06-15,2010-07-15,2010-08-15,2010-09-15,2010-10-15,2010-11-15,2010-12-15,2011-01-15,2011-02-15,2011-03-15,2011-04-15,2011-05-15,2011-06-15,2011-07-15,2011-08-15,2011-09-15,2011-10-15,2011-11-15,2011-12-15,2012-01-15,2012-02-15,2012-03-15,2012-04-15,2012-05-15,2012-06-15,2012-07-15,2012-08-15,2012-09-15,2012-10-15,2012-11-15,2013-01-15,2013-02-15,2013-03-15,2013-04-15,2013-07-15,2013-08-15,2014-07-15,2014-09-15,2014-10-15,2014-11-15,2014-12-15,2015-01-15,2015-02-15,2015-03-15,2015-04-15,2015-05-15,2015-06-15,2015-07-15,2015-08-15,2015-09-15,2015-10-15,2015-11-15,2015-12-15,2016-01-15,2016-02-15,2016-03-15,2016-04-15,2016-05-15,2016-06-15,2016-07-15,2016-08-15,2016-09-15,2016-10-15,2016-11-15,2016-12-15,2017-01-15,2017-02-15,2017-03-15,2017-04-15,2017-05-15,2017-06-15,2017-07-15,2017-08-15,2017-09-15,2017-10-15,2017-11-15,2017-12-15,2018-01-15,2018-02-15,2018-03-15,2018-04-15,2018-05-15,2018-06-15,2018-07-15,2018-08-15,2018-09-15,2018-10-15,2018-11-15,2018-12-15,2019-01-15,2019-02-15,2019-03-15,2019-04-15,2019-05-15,2020-05-15,2020-06-15,2020-07-15,2020-08-15,2020-09-15,2020-10-15,2020-11-15,2020-12-15,2021-01-15,2021-02-15,2021-03-15,2021-04-15,2021-05-15,2021-06-15,2021-07-15,2021-08-15,2021-09-15,2021-10-15,2021-11-15,2021-12-15,2022-01-15,2022-02-15,2022-03-15
Taro/Gabi,REGION XI (DAVAO REGION),R,459.12,1159.56,730.30,699.17,506.09,1205.12,775.94,728.78,531.62,1230.13,799.55,623.62,493.62,1275.85,820.90,666.32,513.10,1313.32,1088.85,694.38,504.95,1288.67,1089.18,688.01,472.02,1234.29,1048.79,696.34,478.78,1217.41,1091.10,705.22,474.87,1267.19,1085.34,694.58,471.79,1239.97,1121.38,718.78,476.64,1257.53,1166.62,764.48,504.36,1306.76,1171.75,812.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.468,45.064,46.178,47.736000000000004,49.464,48.106,46.302,46.9475,36.88,36.25,34.38,34.38,35.0,32.5,39.38,48.13,59.38,59.38,60.0,58.13,61.25,61.88,63.75
Taro/Gabi,REGION XII (SOCCSKSARGEN),R,942.71,721.08,1369.99,1381.04,1022.96,709.17,1399.74,1434.91,1042.28,753.90,1453.52,1527.81,1041.87,752.91,1580.79,1613.86,1043.49,797.37,1529.17,1735.92,907.90,639.06,1380.10,1518.92,951.92,337.86,882.46,1527.34,871.80,338.42,952.91,1485.63,828.16,324.99,956.63,1258.83,800.37,315.49,935.9,1223.14,662.74,268.41,942.83,1250.95,719.41,277.98,860.85,1099.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.4525,36.75666666666667,36.66,38.4025,40.4475,39.9225,37.769999999999996,38.37,,,,,,,,,,,,,,,
Taro/Gabi,REGION XIII (CARAGA),R,3768.99,4684.99,2723.31,2956.68,2595.49,3563.52,2727.38,3498.72,2595.97,3435.02,2664.23,3705.09,2385.52,2923.17,2421.16,3523.38,2150.36,2822.02,2436.62,3742.15,2507.47,2923.28,2881.89,4294.22,1935.82,2307.92,3342.16,4535.19,2178.92,2387.40,3086.40,4795.47,2250.37,2189.14,2716.29,4145.28,2235.67,1997.77,2603.18,3637.27,2268.47,1847.03,3289.6,4098.82,2436.46,1871.28,3266.12,4369.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.8825,46.5375,44.41,44.165,46.0475,47.3975,46.7125,47.1625,40.5825,42.3,41.095,40.2075,38.5775,38.6275,39.115,40.435,42.235,41.3575,42.185,40.89,42.5,42.5,38.125
Taro/Gabi,AUTONOMOUS REGION IN MUSLIM MINDANAO,R,310.31,162.87,240.13,279.62,296.05,156.94,236.65,282.85,298.13,154.58,258.92,281.04,318.34,149.25,262.95,284.25,324.20,144.07,265.56,295.60,324.48,138.76,270.37,297.40,316.50,134.55,258.13,294.58,323.41,135.37,253.26,302.10,328.48,136.15,259.83,306.26,314.72,130.58,260.15,297.78,306.86,128.85,261.5,306.81,308.57,132.19,262.81,313.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.68666666666667,68.315,63.843333333333334,63.95333333333334,63.89666666666667,63.73666666666666,63.36666666666667,63.39000000000001,41.25,41.375,41.22,41.065,40.97,40.44,39.815,39.815,39.63,39.43,39.93,39.63,42.86,42.86,42.86
Garlic (Dried bulb),CORDILLERA ADMINISTRATIVE REGION (CAR),R,10.60,3.65,0.14,0.00,11.25,2.20,0.00,0.00,11.70,2.75,0.00,0.00,10.55,2.00,0.00,0.00,9.50,1.65,0.00,0.00,10.19,1.80,0.00,0.00,9.20,1.20,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.75,0.00,0.00,0.35,2.0,0.0,0.0,0.0,0.25,0.0,0.00,0.0,0.31,0.0,0.0,138.92,145.17,144.33,152.4,127.11,110.33,114.0,118.33,113.09,113.42,114.36,109.0,116.85,111.58,113.8,110.64,110.0,112.91,113.15,113.45,116.27,147.24,150.0,149.4,149.67,142.33,135.69,129.0,136.17,137.83,139.08,141.58,173.25,177.58,183.45,194.4,,,,,,,,,,,,,176.75,175.62,176.54,,176.21,176.38,176.46,176.36,177.25,176.71,176.08,176.07,176.0,176.08,176.0,176.07,,296.67,292.0,284.77,286.5,329.6,394.1,450.33,275.38,249.0,201.83,204.33,204.33,215.27,212.0,212.0,212.0,212.0,212.0,203.17,209.67,225.23,254.31,290.0,289.69,290.0,290.0,290.0,315.08,302.62,306.92,310.0,255.14,235.64,234.14,238.0,233.08,206.0,206.0,256.77,266.5,288.5,285.38,270.0,259.54,248.0,248.67,248.0,248.0,248.0,248.0,244.0,215.54,208.0,213.85,201.0,188.0,188.0,188.0,204.845,193.9875,172.85,189.9075,187.945,203.57333333333335,206.4075,214.6225,169.71333333333334,171.30666666666664,165.005,156.48833333333334,154.67333333333332,153.835,152.04333333333332,157.39666666666668,158.48666666666668,153.515,158.73,157.80333333333334,204.58333333333334,198.84666666666666,194.04666666666665
Garlic (Dried bulb),REGION I (ILOCOS REGION),R,6540.16,0.09,0.00,0.00,6034.30,0.08,0.00,0.00,5622.53,0.10,0.00,0.00,5718.13,0.09,0.00,0.00,6004.75,0.09,0.00,0.00,7262.81,0.08,0.00,0.00,4487.70,0.09,0.00,0.00,5101.27,0.08,0.00,0.00,4983.05,0.00,0.00,0.00,4822.57,0.0,0.0,0.0,4625.73,0.00,0.0,0.00,4571.08,0.0,0.0,0.0,131.33,127.46,132.91,130.25,138.62,135.07,138.62,117.75,139.22,138.35,131.69,117.54,111.91,103.94,121.48,104.08,118.91,114.26,98.2,96.25,92.29,113.82,118.43,148.33,149.43,143.29,153.03,145.83,162.35,139.83,168.43,160.15,180.29,180.93,174.93,172.0,,,,,,,,,,,,,,135.0,135.0,,,,,,,,,,,,,,,237.86,200.0,,,,,218.0,,,,,,,,,,,,,,,,,,,,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,277.61,173.33,171.54,180.77,180.77,227.4725,227.3975,227.505,237.6225,246.375,246.4225,245.4275,237.955,195.41666666666666,203.75,204.58333333333334,195.0,195.83333333333334,192.5,175.0,182.45000000000002,181.22,160.0666666666667,170.00666666666666,173.73333333333335,153.125,147.5,146.25
Garlic (Dried bulb),REGION II (CAGAYAN VALLEY),R,121.92,63.12,0.00,0.00,128.25,67.78,0.00,0.00,307.48,147.65,0.00,0.00,450.33,159.42,0.00,0.00,462.98,155.05,0.00,0.00,475.21,166.03,0.00,0.00,421.78,215.30,0.00,0.00,305.08,237.14,0.00,0.00,319.32,232.08,0.00,0.00,325.76,232.56,0.0,0.0,318.45,226.29,0.0,0.00,342.87,177.47,0.0,0.0,140.47,130.95,118.52,107.69,123.69,138.17,142.54,129.38,129.08,136.67,132.0,149.0,165.54,193.17,160.77,128.0,118.67,146.0,154.71,154.15,155.23,156.54,160.58,178.92,181.33,160.33,142.71,130.17,137.38,154.69,159.15,196.62,196.46,218.0,215.54,211.29,,,,,,,,,,,,,140.77,117.57,132.15,,135.29,141.54,166.77,162.57,145.85,133.85,127.14,129.85,141.17,143.69,112.15,135.71,,241.69,261.69,289.43,293.33,366.52,448.04,364.5,233.08,202.92,155.23,138.15,137.43,148.38,133.38,143.69,129.54,126.46,128.62,124.77,149.0,165.08,206.92,237.08,221.23,214.62,216.62,175.0,,192.0,161.69,147.0,158.29,167.0,168.0,164.77,154.14,162.0,162.0,162.0,166.0,168.0,168.0,154.5,145.85,190.0,188.0,164.0,162.0,162.0,165.0,164.57,162.0,162.0,134.0,149.17,144.0,144.0,144.0,223.72,221.66500000000002,256.66499999999996,280.0,280.0,280.0,,280.61,215.26999999999998,214.64499999999998,198.57,193.57,192.32,181.695,182.5,183.81,191.01,179.225,179.88,181.19,163.75,136.25,131.25
Garlic (Dried bulb),REGION III (CENTRAL LUZON),R,179.50,144.00,0.00,0.00,178.48,142.56,0.00,0.00,178.40,142.00,0.00,0.00,176.17,140.53,0.00,0.00,175.00,189.00,0.00,0.00,172.37,199.32,0.00,0.00,165.47,178.78,0.00,0.00,50.00,178.57,0.00,0.00,63.15,194.80,0.00,0.00,74.01,203.84,0.0,0.0,96.0,212.07,0.0,0.00,103.75,226.21,0.0,0.0,177.23,114.0,114.0,,,,103.28,108.57,97.5,106.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.498,142.926,138.46800000000002,139.20999999999998,135.416,140.45999999999998,133.292,140.572,142.96800000000002,142.148,139.23200000000003,139.972,146.54250000000002,144.325,138.9075
Garlic (Dried bulb),REGION IV-A (CALABARZON),R,312.95,17.94,0.00,0.70,277.27,14.64,0.00,0.60,244.39,11.97,0.00,0.40,216.56,18.55,0.00,0.25,79.45,15.54,0.00,0.10,81.25,12.67,0.00,0.08,76.73,11.34,0.00,0.00,71.63,4.06,0.00,0.00,64.61,2.49,0.00,0.00,5.15,1.47,0.0,0.0,4.33,0.80,0.0,0.00,5.0,1.0,0.0,0.0,164.24,171.76,173.33,175.28,152.12,167.59,159.38,145.43,147.78,146.67,138.82,168.81,193.33,194.38,194.21,191.25,177.24,168.51,182.0,192.0,178.04,189.49,182.67,178.0,201.29,194.69,165.52,164.15,172.34,179.36,182.0,182.0,182.86,185.0,195.0,195.76,,,,,,,,,,,,,225.0,225.0,225.0,,219.0,197.78,198.0,189.52,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,,281.25,280.0,190.0,180.0,,,145.65,,,,,192.0,188.05,190.87,188.09,178.51,192.0,192.0,189.27,100.0,,,,,,,,,,,,,,,,,100.0,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,253.335,257.5,260.83500000000004,256.66499999999996,248.335,248.335,245.835,250.0,242.5,250.835,250.835,250.835,240.835,236.665,240.835
Garlic (Dried bulb),MIMAROPA REGION,R,1920.57,206.68,0.00,0.00,1947.15,213.61,0.00,0.00,1907.20,206.55,0.00,0.00,1847.64,162.56,0.00,0.00,1599.09,195.41,0.00,0.00,1746.71,196.33,0.00,0.00,1655.59,163.25,0.00,0.00,1500.54,217.98,0.00,0.00,1403.24,202.71,0.00,0.00,1261.84,218.09,0.0,0.0,1011.16,138.35,0.0,0.00,236.44,115.88,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,144.0,134.0,116.0,118.62,111.0,106.0,148.5,149.5,150.5,147.25,135.25,128.0,134.75,133.952,144.43,147.664,150.128,151.024,141.875,144.375,133.75
Garlic (Dried bulb),REGION V (BICOL REGION),R,0.00,1.97,0.00,0.00,0.00,1.91,0.00,0.00,0.00,1.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,0.0,0.0,0.0,0.0,145.5,144.0,117.86,144.0,150.0,145.33,145.78,113.56,148.0,142.67,145.83,146.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,160.0,160.0,160.0,200.0,200.0,200.0,207.14,226.67,222.22,262.0,226.67,216.0,208.0,230.0,240.0,,,,,,,,,,,,,240.0,220.77,236.67,,220.0,205.0,232.0,240.0,236.0,240.0,235.38,211.43,217.5,217.14,240.0,226.67,,248.89,163.0,158.0,167.33,380.0,,,,,,,,,,140.0,140.0,140.0,144.44,160.0,160.0,,160.0,,,,,,,,,,,,,,,,,,,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,175.608,176.876,164.928,164.608,157.678,156.708,157.642,163.762,167.132,168.046,167.134,165.844,143.28666666666666,145.47666666666666,133.28333333333333
Garlic (Dried bulb),REGION VI (WESTERN VISAYAS),R,4.00,31.16,0.00,0.00,2.00,30.00,0.00,0.00,1.50,18.00,0.00,0.00,1.00,78.56,0.00,0.00,3.15,97.00,0.00,0.00,4.22,85.00,0.00,0.00,3.95,74.80,0.00,0.00,3.00,76.80,0.00,0.00,2.50,86.50,0.00,0.00,2.85,102.0,0.0,0.0,3.2,130.00,0.0,0.00,2.23,107.9,0.0,0.0,,,,,101.54,109.03,115.17,114.07,112.31,100.8,100.0,,136.67,140.0,,,,120.0,144.17,145.56,159.09,200.0,200.0,200.0,223.33,210.0,185.24,159.67,148.26,120.0,144.17,190.64,193.33,193.33,200.0,211.11,,,,,,,,,,,,,,,,,157.27,180.0,195.2,200.0,,,,,,120.0,120.0,160.0,,302.61,215.56,294.74,291.25,300.0,,,140.0,150.83,163.0,150.42,177.27,191.67,190.0,173.75,123.93,130.0,137.23,131.54,138.62,167.86,174.22,183.78,175.38,175.38,190.0,,,,,,,,200.0,200.0,,,,,,300.0,300.0,,,200.0,,315.56,320.0,320.0,,320.0,320.0,320.0,264.74,,,,,,,,,,,,,122.33399999999999,116.83400000000002,117.08399999999999,114.25,109.5,109.168,109.25,111.128,113.84200000000001,120.104,122.71,128.158,131.02,117.6875,112.6875
Garlic (Dried bulb),REGION VII (CENTRAL VISAYAS),R,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.10,1.25,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,0.0,0.0,0.0,0.0,193.33,191.11,174.83,180.0,,,,,,,,,140.0,,150.0,157.5,176.47,163.33,167.27,159.05,163.64,164.0,160.0,160.0,165.0,160.0,160.0,160.0,160.0,160.0,185.45,196.0,157.5,180.0,177.27,195.5,,,,,,,,,,,,,180.0,200.0,183.48,,173.33,,200.0,200.0,190.77,190.0,180.0,200.0,181.67,180.0,180.0,180.0,,265.94,258.33,270.67,300.0,,,300.0,300.0,,,,,97.86,117.5,125.0,127.33,133.75,133.57,130.0,121.67,140.0,,108.57,141.25,133.33,110.89,108.82,104.0,106.15,106.15,112.8,115.86,121.52,132.86,115.64,94.44,95.28,101.14,102.97,109.23,125.42,116.19,140.0,157.5,140.0,105.0,105.0,100.0,100.0,,,,,100.0,,,110.0,110.0,340.0,340.0,340.0,340.0,340.0,380.0,340.0,340.0,236.3325,233.485,236.26,230.15,223.645,229.895,230.4175,220.22,228.51,228.4175,226.2575,234.6325,142.91500000000002,130.41500000000002,122.085
Garlic (Dried bulb),REGION VIII (EASTERN VISAYAS),R,0.00,4.06,0.00,0.00,0.00,4.07,0.00,0.00,0.00,4.00,0.00,0.00,0.00,4.01,0.00,0.00,0.00,4.00,0.00,0.00,0.00,4.05,0.00,0.00,0.00,3.80,0.00,0.00,0.00,3.90,0.00,0.00,0.00,3.92,0.00,0.00,0.0,3.84,0.0,0.0,0.0,0.00,0.0,0.00,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.126,144.752,136.5,131.75,130.25,127.376,127.376,127.03600000000002,124.668,127.50999999999999,124.11600000000001,129.592,142.9375,134.9075,127.9375
Garlic (Dried bulb),REGION IX (ZAMBOANGA PENINSULA),R,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.74,,,367.69,340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.0,,,,,,,,,,,,184.44,175.0,175.93,173.24,174.23,175.0,138.0,140.57,135.0,128.08,124.62,98.64,84.67,84.0,80.91,80.91,,,,,,,,,123.75,117.5,120.0,116.25,125.0,116.25,135.0,100.0,110.0,110.0,110.0,107.5,122.5,122.5,116.67
Garlic (Dried bulb),REGION X (NORTHERN MINDANAO),R,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.67,,259.38,243.75,253.87,248.5,500.0,531.58,561.4,594.44,536.15,398.0,400.0,400.0,400.0,400.0,400.0,400.0,450.0,450.0,400.0,357.69,300.0,,350.0,350.0,234.62,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.375,157.76999999999998,157.76999999999998,150.625,150.625,149.91,134.21,136.545,139.13,138.12,141.81,146.755,175.26999999999998,195.0,181.875
Garlic (Dried bulb),REGION XI (DAVAO REGION),R,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,0.0,0.0,0.0,0.0,230.87,227.63,233.13,234.06,232.45,222.16,222.76,219.16,230.73,222.07,232.94,236.2,227.38,210.0,219.29,224.01,224.33,220.0,216.65,221.34,216.96,217.91,216.8,219.62,211.7,215.7,212.47,202.44,228.2,221.43,230.55,234.11,224.18,225.41,227.51,235.08,,,,,,,,,,,,,212.53,214.67,228.31,,219.84,214.87,222.32,217.24,213.55,209.48,210.43,217.84,211.73,211.74,206.51,207.41,,274.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.5,375.0,380.95,380.95,,,,,,,,,103.75,112.5,117.5,117.5,120.0,105.0,102.5,112.25,112.5,116.13,121.0,118.5,129.375,124.675,122.565
Garlic (Dried bulb),REGION XII (SOCCSKSARGEN),R,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,0.0,0.0,0.0,0.0,200.0,129.04,200.0,200.0,202.17,158.61,147.5,184.17,182.5,185.0,189.09,,192.5,171.11,116.19,103.33,105.26,109.57,103.89,135.33,101.74,157.62,144.78,161.05,180.53,173.48,187.78,182.61,200.0,200.5,133.33,239.57,233.79,248.0,247.22,244.0,,,,,,,,,,,,,191.25,118.46,,,125.79,123.75,126.15,126.92,199.23,199.23,,196.67,200.0,199.33,199.33,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.77,295.0,,,,,,,,,,,,,,,112.0,,,,,164.22,157.5533333333333,156.22,136.69666666666666,153.36333333333332,155.74333333333334,157.82666666666668,165.14,162.56333333333333,160.6,163.83333333333334,162.42333333333332,139.75,138.25,134.5
Garlic (Dried bulb),REGION XIII (CARAGA),R,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,0.0,0.0,0.0,0.0,182.43,201.79,142.4,150.22,153.33,180.0,166.12,142.81,132.0,131.71,132.0,150.71,137.38,132.0,135.69,154.0,153.38,138.0,135.86,135.69,138.0,156.0,158.0,155.0,141.29,128.67,108.28,100.0,100.0,119.23,133.82,152.31,148.15,148.31,146.92,150.14,,,,,,,,,,,,,,,,,242.19,200.0,206.92,223.57,227.92,230.0,227.78,230.0,229.0,229.26,229.71,203.83,,252.0,167.98,156.67,138.86,139.64,286.88,,,,,145.38,150.0,150.0,150.0,150.0,150.0,,,200.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.815,132.5,128.48,119.02000000000001,121.565,110.625,123.125,125.625,127.5,127.5,130.0,135.0,147.5,140.0,135.71
Garlic (Dried bulb),AUTONOMOUS REGION IN MUSLIM MINDANAO,R,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,0.0,0.0,0.0,0.0,167.85,155.08,112.0,112.0,112.0,112.31,109.54,121.38,109.54,125.64,136.5,132.86,118.15,111.0,109.54,125.33,114.31,112.0,134.77,136.62,132.92,134.77,136.92,140.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.08,93.0,96.26,96.8,99.89,,,,,92.0,92.0,92.0,92.37,96.8,96.8,96.8,96.8,99.2,104.0,108.0,125.69,124.54,125.69,122.0,122.0,122.0,122.0,122.0,122.92,124.54,128.0,128.0,133.0,136.93,138.0,118.0,118.0,118.12,118.0,118.0,122.62,128.0,117.0,116.0,116.0,118.5,126.0,126.0,130.5,133.0,123.0,123.0,123.0,,,,,,185.85,169.67,153.08,153.33,153.33,153.54,142.17,149.45,120.63,120.0,120.0,120.0,120.0,120.0,116.88,117.76,116.88,116.88,116.88,116.88,140.865,140.865,140.865
Ginger,CORDILLERA ADMINISTRATIVE REGION (CAR),R,230.13,382.06,110.20,273.67,231.07,379.73,107.50,241.54,232.47,378.83,99.77,244.35,221.24,370.11,99.37,249.43,229.65,372.84,92.42,251.40,229.19,364.28,86.03,244.89,223.15,357.81,100.22,205.20,232.66,350.63,107.29,216.05,253.23,363.64,109.59,190.70,247.21,355.98,124.62,207.39,282.97,351.19,134.58,274.70,299.18,405.66,133.6,314.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.32999999999998,187.01666666666665,157.72833333333332,159.26333333333332,167.495,183.01666666666665,163.52666666666667,154.67,148.21428571428572,136.79857142857142,128.815,123.15666666666668,123.25666666666666,136.14166666666668,136.66333333333333,133.76,142.69,142.3216666666667,140.655,133.82500000000002,125.91666666666667,121.98166666666667,112.46166666666666
Ginger,REGION I (ILOCOS REGION),R,435.31,38.21,18.20,297.10,457.54,39.11,19.37,327.51,465.16,46.04,21.85,332.81,477.96,49.34,22.68,330.33,490.49,48.64,22.97,347.14,496.27,50.73,25.55,375.07,510.27,52.16,25.87,341.25,530.20,53.20,25.09,351.27,552.52,59.46,20.05,363.16,544.63,58.1,24.74,376.56,573.79,55.98,27.7,390.80,603.24,53.42,29.88,380.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.828,184.49,166.712,160.61599999999999,167.24200000000002,175.63799999999998,171.35,136.28199999999998,145.685,129.5625,127.08333333333333,127.08333333333333,125.83333333333333,130.41666666666666,132.29333333333332,127.28000000000002,110.12666666666667,117.47666666666667,118.06666666666666,110.3,106.66666666666667,105.83333333333333,95.0
