Crop,geoloc,quarter,percent_production
Euphorbia (live plant w/ pot),CORDILLERA ADMINISTRATIVE REGION (CAR),Q2,0.00036898617258965
Euphorbia (live plant w/ pot),CORDILLERA ADMINISTRATIVE REGION (CAR),Q3,2.0410928149728616e-05
Euphorbia (live plant w/ pot),CORDILLERA ADMINISTRATIVE REGION (CAR),Q4,2.135764317533446e-05
Euphorbia (live plant w/ pot),MIMAROPA REGION,Q1,0.0
Euphorbia (live plant w/ pot),MIMAROPA REGION,Q2,0.0
Euphorbia (live plant w/ pot),MIMAROPA REGION,Q3,0.0
Euphorbia (live plant w/ pot),MIMAROPA REGION,Q4,0.0
Euphorbia (live plant w/ pot),REGION I (ILOCOS REGION),Q1,0.11840753207593076
Euphorbia (live plant w/ pot),REGION I (ILOCOS REGION),Q2,0.09496748585456492
Euphorbia (live plant w/ pot),REGION I (ILOCOS REGION),Q3,0.02586947492977815
Euphorbia (live plant w/ pot),REGION I (ILOCOS REGION),Q4,0.03642811397525659
Euphorbia (live plant w/ pot),REGION II (CAGAYAN VALLEY),Q1,0.003338577856861
Euphorbia (live plant w/ pot),REGION II (CAGAYAN VALLEY),Q2,0.003956798105620217
Euphorbia (live plant w/ pot),REGION II (CAGAYAN VALLEY),Q3,0.0017158159238069165
Euphorbia (live plant w/ pot),REGION II (CAGAYAN VALLEY),Q4,0.0010297585087019584
Euphorbia (live plant w/ pot),REGION III (CENTRAL LUZON),Q1,0.0003700971223297834
Euphorbia (live plant w/ pot),REGION III (CENTRAL LUZON),Q2,0.00024045600216955
Euphorbia (live plant w/ pot),REGION III (CENTRAL LUZON),Q3,0.0002852787058845
Euphorbia (live plant w/ pot),REGION III (CENTRAL LUZON),Q4,0.0001711672235307
Euphorbia (live plant w/ pot),REGION IV-A (CALABARZON),Q1,0.0015210665068249249
Euphorbia (live plant w/ pot),REGION IV-A (CALABARZON),Q2,0.0008446055228065495
Euphorbia (live plant w/ pot),REGION IV-A (CALABARZON),Q3,0.0005315923384010333
Euphorbia (live plant w/ pot),REGION IV-A (CALABARZON),Q4,0.001084152222938175
Euphorbia (live plant w/ pot),REGION IX (ZAMBOANGA PENINSULA),Q1,0.0023839992753694164
Euphorbia (live plant w/ pot),REGION IX (ZAMBOANGA PENINSULA),Q2,0.0035584134396262415
Euphorbia (live plant w/ pot),REGION IX (ZAMBOANGA PENINSULA),Q3,0.002878791761047833
Euphorbia (live plant w/ pot),REGION IX (ZAMBOANGA PENINSULA),Q4,0.0040780865098404
Euphorbia (live plant w/ pot),REGION V (BICOL REGION),Q1,0.013235959565372926
Euphorbia (live plant w/ pot),REGION V (BICOL REGION),Q2,0.012053896788778157
Euphorbia (live plant w/ pot),REGION V (BICOL REGION),Q3,0.01207717292519781
Euphorbia (live plant w/ pot),REGION V (BICOL REGION),Q4,0.0127026886296671
Euphorbia (live plant w/ pot),REGION VI (WESTERN VISAYAS),Q1,0.0726088856381583
Euphorbia (live plant w/ pot),REGION VI (WESTERN VISAYAS),Q2,0.054273906780238614
Euphorbia (live plant w/ pot),REGION VI (WESTERN VISAYAS),Q3,0.041092901726432374
Euphorbia (live plant w/ pot),REGION VI (WESTERN VISAYAS),Q4,0.05723075325824271
Euphorbia (live plant w/ pot),REGION VII (CENTRAL VISAYAS),Q1,0.0007701269228490025
Euphorbia (live plant w/ pot),REGION VII (CENTRAL VISAYAS),Q2,0.0007000995946963417
Euphorbia (live plant w/ pot),REGION VII (CENTRAL VISAYAS),Q3,0.000951756160705775
Euphorbia (live plant w/ pot),REGION VII (CENTRAL VISAYAS),Q4,0.00076754010696655
Euphorbia (live plant w/ pot),REGION VIII (EASTERN VISAYAS),Q1,0.012669124471088393
Euphorbia (live plant w/ pot),REGION VIII (EASTERN VISAYAS),Q2,0.006208889046577601
Euphorbia (live plant w/ pot),REGION VIII (EASTERN VISAYAS),Q3,0.005262618154288391
Euphorbia (live plant w/ pot),REGION VIII (EASTERN VISAYAS),Q4,0.011449841869802316
Euphorbia (live plant w/ pot),REGION X (NORTHERN MINDANAO),Q1,0.0030960615935677668
Euphorbia (live plant w/ pot),REGION X (NORTHERN MINDANAO),Q2,0.002117974299982925
Euphorbia (live plant w/ pot),REGION X (NORTHERN MINDANAO),Q3,0.0022863505818409
Euphorbia (live plant w/ pot),REGION X (NORTHERN MINDANAO),Q4,0.004598790807326741
Euphorbia (live plant w/ pot),REGION XI (DAVAO REGION),Q1,0.02475590969867655
Euphorbia (live plant w/ pot),REGION XI (DAVAO REGION),Q2,0.044105886585193314
Euphorbia (live plant w/ pot),REGION XI (DAVAO REGION),Q3,0.029116152401994517
Euphorbia (live plant w/ pot),REGION XI (DAVAO REGION),Q4,0.027951715489266823
Euphorbia (live plant w/ pot),REGION XII (SOCCSKSARGEN),Q1,0.07143975963903006
Euphorbia (live plant w/ pot),REGION XII (SOCCSKSARGEN),Q2,0.04885490003205853
Euphorbia (live plant w/ pot),REGION XII (SOCCSKSARGEN),Q3,0.04776269499031649
Euphorbia (live plant w/ pot),REGION XII (SOCCSKSARGEN),Q4,0.07287318923234497
Euphorbia (live plant w/ pot),REGION XIII (CARAGA),Q1,6.921423616131345e-05
Euphorbia (live plant w/ pot),REGION XIII (CARAGA),Q2,0.0003366143884853721
Euphorbia (live plant w/ pot),REGION XIII (CARAGA),Q3,0.00027024513854505034
Euphorbia (live plant w/ pot),REGION XIII (CARAGA),Q4,8.719081513535255e-05
Fishtail Palm,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q1,0.0
Fishtail Palm,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q2,0.0
Fishtail Palm,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q3,0.0
Fishtail Palm,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q4,0.0
Fishtail Palm,CORDILLERA ADMINISTRATIVE REGION (CAR),Q1,0.0
Fishtail Palm,CORDILLERA ADMINISTRATIVE REGION (CAR),Q2,0.0
Fishtail Palm,CORDILLERA ADMINISTRATIVE REGION (CAR),Q3,0.0
Fishtail Palm,CORDILLERA ADMINISTRATIVE REGION (CAR),Q4,0.0
Fishtail Palm,MIMAROPA REGION,Q1,0.0
Fishtail Palm,MIMAROPA REGION,Q2,0.0
Fishtail Palm,MIMAROPA REGION,Q3,0.0
Fishtail Palm,MIMAROPA REGION,Q4,0.0
Fishtail Palm,REGION I (ILOCOS REGION),Q1,0.0
Fishtail Palm,REGION I (ILOCOS REGION),Q2,0.0
Fishtail Palm,REGION I (ILOCOS REGION),Q3,0.0
Fishtail Palm,REGION I (ILOCOS REGION),Q4,0.0
Fishtail Palm,REGION II (CAGAYAN VALLEY),Q1,0.0
Fishtail Palm,REGION II (CAGAYAN VALLEY),Q2,0.0
Fishtail Palm,REGION II (CAGAYAN VALLEY),Q3,0.0
Fishtail Palm,REGION II (CAGAYAN VALLEY),Q4,0.0
Fishtail Palm,REGION III (CENTRAL LUZON),Q1,0.0
Fishtail Palm,REGION III (CENTRAL LUZON),Q2,0.0
Fishtail Palm,REGION III (CENTRAL LUZON),Q3,0.0
Fishtail Palm,REGION III (CENTRAL LUZON),Q4,0.0
Fishtail Palm,REGION IV-A (CALABARZON),Q1,0.0655031085333089
Fishtail Palm,REGION IV-A (CALABARZON),Q2,0.13553928294544879
Fishtail Palm,REGION IV-A (CALABARZON),Q3,0.11594283294718331
Fishtail Palm,REGION IV-A (CALABARZON),Q4,0.17362107919669298
Fishtail Palm,REGION IX (ZAMBOANGA PENINSULA),Q1,0.0
Fishtail Palm,REGION IX (ZAMBOANGA PENINSULA),Q2,0.0
Fishtail Palm,REGION IX (ZAMBOANGA PENINSULA),Q3,0.0
Fishtail Palm,REGION IX (ZAMBOANGA PENINSULA),Q4,0.0
Fishtail Palm,REGION V (BICOL REGION),Q1,0.0
Fishtail Palm,REGION V (BICOL REGION),Q2,0.0
Fishtail Palm,REGION V (BICOL REGION),Q3,0.0
Fishtail Palm,REGION V (BICOL REGION),Q4,0.0
Fishtail Palm,REGION VI (WESTERN VISAYAS),Q1,0.004065174315927033
Fishtail Palm,REGION VI (WESTERN VISAYAS),Q2,0.0010695782264825583
Fishtail Palm,REGION VI (WESTERN VISAYAS),Q3,0.0025226202365506664
Fishtail Palm,REGION VI (WESTERN VISAYAS),Q4,0.0026094351315861415
Fishtail Palm,REGION VII (CENTRAL VISAYAS),Q1,0.0
Fishtail Palm,REGION VII (CENTRAL VISAYAS),Q2,0.0
Fishtail Palm,REGION VII (CENTRAL VISAYAS),Q3,0.0
Fishtail Palm,REGION VII (CENTRAL VISAYAS),Q4,0.0
Fishtail Palm,REGION VIII (EASTERN VISAYAS),Q1,0.0
Fishtail Palm,REGION VIII (EASTERN VISAYAS),Q2,0.0
Fishtail Palm,REGION VIII (EASTERN VISAYAS),Q3,0.0
Fishtail Palm,REGION VIII (EASTERN VISAYAS),Q4,0.0
Fishtail Palm,REGION X (NORTHERN MINDANAO),Q1,0.07983470049735286
Fishtail Palm,REGION X (NORTHERN MINDANAO),Q2,0.1581706408784311
Fishtail Palm,REGION X (NORTHERN MINDANAO),Q3,0.22080945882856173
Fishtail Palm,REGION X (NORTHERN MINDANAO),Q4,0.04026071136152814
Fishtail Palm,REGION XI (DAVAO REGION),Q1,0.0
Fishtail Palm,REGION XI (DAVAO REGION),Q2,0.0
Fishtail Palm,REGION XI (DAVAO REGION),Q3,0.0
Fishtail Palm,REGION XI (DAVAO REGION),Q4,0.0
Fishtail Palm,REGION XII (SOCCSKSARGEN),Q1,0.0
Fishtail Palm,REGION XII (SOCCSKSARGEN),Q2,0.0
Fishtail Palm,REGION XII (SOCCSKSARGEN),Q3,0.0
Fishtail Palm,REGION XII (SOCCSKSARGEN),Q4,0.0
Fishtail Palm,REGION XIII (CARAGA),Q1,0.0
Fishtail Palm,REGION XIII (CARAGA),Q2,0.0
Fishtail Palm,REGION XIII (CARAGA),Q3,0.0
Fishtail Palm,REGION XIII (CARAGA),Q4,0.0
Flemingia,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q1,0.0
Flemingia,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q2,0.0
Flemingia,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q3,0.0
Flemingia,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q4,0.0
Flemingia,CORDILLERA ADMINISTRATIVE REGION (CAR),Q1,0.0
Flemingia,CORDILLERA ADMINISTRATIVE REGION (CAR),Q2,0.0
Flemingia,CORDILLERA ADMINISTRATIVE REGION (CAR),Q3,0.0
Flemingia,CORDILLERA ADMINISTRATIVE REGION (CAR),Q4,0.0
Flemingia,MIMAROPA REGION,Q1,0.0
Flemingia,MIMAROPA REGION,Q2,0.0
Flemingia,MIMAROPA REGION,Q3,0.0
Flemingia,MIMAROPA REGION,Q4,0.0
Flemingia,REGION I (ILOCOS REGION),Q1,0.0
Flemingia,REGION I (ILOCOS REGION),Q2,0.0
Flemingia,REGION I (ILOCOS REGION),Q3,0.0
Flemingia,REGION I (ILOCOS REGION),Q4,0.0
Flemingia,REGION II (CAGAYAN VALLEY),Q1,0.0
Flemingia,REGION II (CAGAYAN VALLEY),Q2,0.0
Flemingia,REGION II (CAGAYAN VALLEY),Q3,0.0
Flemingia,REGION II (CAGAYAN VALLEY),Q4,0.0
Flemingia,REGION III (CENTRAL LUZON),Q1,0.0
Flemingia,REGION III (CENTRAL LUZON),Q2,0.0
Flemingia,REGION III (CENTRAL LUZON),Q3,0.0
Flemingia,REGION III (CENTRAL LUZON),Q4,0.0
Flemingia,REGION IV-A (CALABARZON),Q1,0.0
Flemingia,REGION IV-A (CALABARZON),Q2,0.0
Flemingia,REGION IV-A (CALABARZON),Q3,0.0
Flemingia,REGION IV-A (CALABARZON),Q4,0.0
Flemingia,REGION IX (ZAMBOANGA PENINSULA),Q1,0.0
Flemingia,REGION IX (ZAMBOANGA PENINSULA),Q2,0.0
Flemingia,REGION IX (ZAMBOANGA PENINSULA),Q3,0.0
Flemingia,REGION IX (ZAMBOANGA PENINSULA),Q4,0.0
Flemingia,REGION V (BICOL REGION),Q1,0.0
Flemingia,REGION V (BICOL REGION),Q2,0.0
Flemingia,REGION V (BICOL REGION),Q3,0.0
Flemingia,REGION V (BICOL REGION),Q4,0.0
Flemingia,REGION VI (WESTERN VISAYAS),Q1,0.0
Flemingia,REGION VI (WESTERN VISAYAS),Q2,0.0
Flemingia,REGION VI (WESTERN VISAYAS),Q3,0.0
Flemingia,REGION VI (WESTERN VISAYAS),Q4,0.0
Flemingia,REGION VII (CENTRAL VISAYAS),Q1,0.0
Flemingia,REGION VII (CENTRAL VISAYAS),Q2,0.0
Flemingia,REGION VII (CENTRAL VISAYAS),Q3,0.0
Flemingia,REGION VII (CENTRAL VISAYAS),Q4,0.0
Flemingia,REGION VIII (EASTERN VISAYAS),Q1,0.0
Flemingia,REGION VIII (EASTERN VISAYAS),Q2,0.0
Flemingia,REGION VIII (EASTERN VISAYAS),Q3,0.0
Flemingia,REGION VIII (EASTERN VISAYAS),Q4,0.0
Flemingia,REGION X (NORTHERN MINDANAO),Q1,0.0
Flemingia,REGION X (NORTHERN MINDANAO),Q2,0.0
Flemingia,REGION X (NORTHERN MINDANAO),Q3,0.0
Flemingia,REGION X (NORTHERN MINDANAO),Q4,0.0
Flemingia,REGION XI (DAVAO REGION),Q1,0.1405146163592069
Flemingia,REGION XI (DAVAO REGION),Q2,0.2618710949735833
Flemingia,REGION XI (DAVAO REGION),Q3,0.337647945152149
Flemingia,REGION XI (DAVAO REGION),Q4,0.20393975439963127
Flemingia,REGION XII (SOCCSKSARGEN),Q1,0.0
Flemingia,REGION XII (SOCCSKSARGEN),Q2,0.0
Flemingia,REGION XII (SOCCSKSARGEN),Q3,0.0
Flemingia,REGION XII (SOCCSKSARGEN),Q4,0.0
Flemingia,REGION XIII (CARAGA),Q1,0.018318630448515085
Flemingia,REGION XIII (CARAGA),Q2,0.03749160438656595
Flemingia,REGION XIII (CARAGA),Q3,0.0
Flemingia,REGION XIII (CARAGA),Q4,0.00021635428034825002
Florida Beauty,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q1,0.0
Florida Beauty,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q2,0.0
Florida Beauty,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q3,0.0
Florida Beauty,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q4,0.0
Florida Beauty,CORDILLERA ADMINISTRATIVE REGION (CAR),Q1,0.0
Florida Beauty,CORDILLERA ADMINISTRATIVE REGION (CAR),Q2,0.0
Florida Beauty,CORDILLERA ADMINISTRATIVE REGION (CAR),Q3,0.0
Florida Beauty,CORDILLERA ADMINISTRATIVE REGION (CAR),Q4,0.0
Florida Beauty,MIMAROPA REGION,Q1,0.0
Florida Beauty,MIMAROPA REGION,Q2,0.0
Florida Beauty,MIMAROPA REGION,Q3,0.0
Florida Beauty,MIMAROPA REGION,Q4,0.0
Florida Beauty,REGION I (ILOCOS REGION),Q1,0.0
Florida Beauty,REGION I (ILOCOS REGION),Q2,0.0
Florida Beauty,REGION I (ILOCOS REGION),Q3,0.0
Florida Beauty,REGION I (ILOCOS REGION),Q4,0.0
Florida Beauty,REGION II (CAGAYAN VALLEY),Q1,0.0
Florida Beauty,REGION II (CAGAYAN VALLEY),Q2,0.0
Florida Beauty,REGION II (CAGAYAN VALLEY),Q3,0.0
Florida Beauty,REGION II (CAGAYAN VALLEY),Q4,0.0
Florida Beauty,REGION III (CENTRAL LUZON),Q1,0.0
Florida Beauty,REGION III (CENTRAL LUZON),Q2,0.0
Florida Beauty,REGION III (CENTRAL LUZON),Q3,0.0
Florida Beauty,REGION III (CENTRAL LUZON),Q4,0.0
Florida Beauty,REGION IV-A (CALABARZON),Q1,0.0
Florida Beauty,REGION IV-A (CALABARZON),Q2,0.0
Florida Beauty,REGION IV-A (CALABARZON),Q3,0.0
Florida Beauty,REGION IV-A (CALABARZON),Q4,0.0
Florida Beauty,REGION IX (ZAMBOANGA PENINSULA),Q1,0.0
Florida Beauty,REGION IX (ZAMBOANGA PENINSULA),Q2,0.0
Florida Beauty,REGION IX (ZAMBOANGA PENINSULA),Q3,0.0
Florida Beauty,REGION IX (ZAMBOANGA PENINSULA),Q4,0.0
Florida Beauty,REGION V (BICOL REGION),Q1,0.0
Florida Beauty,REGION V (BICOL REGION),Q2,0.0
Florida Beauty,REGION V (BICOL REGION),Q3,0.0
Florida Beauty,REGION V (BICOL REGION),Q4,0.0
Florida Beauty,REGION VI (WESTERN VISAYAS),Q1,0.14990109054391385
Florida Beauty,REGION VI (WESTERN VISAYAS),Q2,0.403596861946616
Florida Beauty,REGION VI (WESTERN VISAYAS),Q3,0.23004806131453237
Florida Beauty,REGION VI (WESTERN VISAYAS),Q4,0.21076482989876721
Florida Beauty,REGION VII (CENTRAL VISAYAS),Q1,0.0
Florida Beauty,REGION VII (CENTRAL VISAYAS),Q2,0.0
Florida Beauty,REGION VII (CENTRAL VISAYAS),Q3,0.0
Florida Beauty,REGION VII (CENTRAL VISAYAS),Q4,0.0
Florida Beauty,REGION VIII (EASTERN VISAYAS),Q1,0.0
Florida Beauty,REGION VIII (EASTERN VISAYAS),Q2,0.0
Florida Beauty,REGION VIII (EASTERN VISAYAS),Q3,0.0
Florida Beauty,REGION VIII (EASTERN VISAYAS),Q4,0.0
Florida Beauty,REGION X (NORTHERN MINDANAO),Q1,0.00021649785300085835
Florida Beauty,REGION X (NORTHERN MINDANAO),Q2,0.000769547323810525
Florida Beauty,REGION X (NORTHERN MINDANAO),Q3,0.002350300215710433
Florida Beauty,REGION X (NORTHERN MINDANAO),Q4,0.002352810903648492
Florida Beauty,REGION XI (DAVAO REGION),Q1,0.0
Florida Beauty,REGION XI (DAVAO REGION),Q2,0.0
Florida Beauty,REGION XI (DAVAO REGION),Q3,0.0
Florida Beauty,REGION XI (DAVAO REGION),Q4,0.0
Florida Beauty,REGION XII (SOCCSKSARGEN),Q1,0.0
Florida Beauty,REGION XII (SOCCSKSARGEN),Q2,0.0
Florida Beauty,REGION XII (SOCCSKSARGEN),Q3,0.0
Florida Beauty,REGION XII (SOCCSKSARGEN),Q4,0.0
Florida Beauty,REGION XIII (CARAGA),Q1,0.0
Florida Beauty,REGION XIII (CARAGA),Q2,0.0
Florida Beauty,REGION XIII (CARAGA),Q3,0.0
Florida Beauty,REGION XIII (CARAGA),Q4,0.0
Gabi leaves w/ stem,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q1,0.0007859961639290501
Gabi leaves w/ stem,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q2,0.00058989800671
Gabi leaves w/ stem,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q3,0.0009430180296983916
Gabi leaves w/ stem,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q4,0.0011675122975049834
Gabi leaves w/ stem,CORDILLERA ADMINISTRATIVE REGION (CAR),Q1,0.013707568225429276
Gabi leaves w/ stem,CORDILLERA ADMINISTRATIVE REGION (CAR),Q2,0.010928026331527632
Gabi leaves w/ stem,CORDILLERA ADMINISTRATIVE REGION (CAR),Q3,0.033709056043405954
Gabi leaves w/ stem,CORDILLERA ADMINISTRATIVE REGION (CAR),Q4,0.016340937888912218
Gabi leaves w/ stem,MIMAROPA REGION,Q1,0.0007899881457254083
Gabi leaves w/ stem,MIMAROPA REGION,Q2,0.000402349322846575
Gabi leaves w/ stem,MIMAROPA REGION,Q3,0.001724940661518825
Gabi leaves w/ stem,MIMAROPA REGION,Q4,0.000656064172879125
Gabi leaves w/ stem,REGION I (ILOCOS REGION),Q1,0.004672611499670367
Gabi leaves w/ stem,REGION I (ILOCOS REGION),Q2,0.0031828248140222
Gabi leaves w/ stem,REGION I (ILOCOS REGION),Q3,0.0036898003400871997
Gabi leaves w/ stem,REGION I (ILOCOS REGION),Q4,0.0036938039928515833
Gabi leaves w/ stem,REGION II (CAGAYAN VALLEY),Q1,0.003931882149844142
Gabi leaves w/ stem,REGION II (CAGAYAN VALLEY),Q2,0.0024028923490891667
Gabi leaves w/ stem,REGION II (CAGAYAN VALLEY),Q3,0.00284857249524235
Gabi leaves w/ stem,REGION II (CAGAYAN VALLEY),Q4,0.001957328909830158
Gabi leaves w/ stem,REGION III (CENTRAL LUZON),Q1,0.004655074870285508
Gabi leaves w/ stem,REGION III (CENTRAL LUZON),Q2,0.002479765678010458
Gabi leaves w/ stem,REGION III (CENTRAL LUZON),Q3,0.0026897340911859833
Gabi leaves w/ stem,REGION III (CENTRAL LUZON),Q4,0.0018790840129317334
Gabi leaves w/ stem,REGION IV-A (CALABARZON),Q1,0.008855711334615959
Gabi leaves w/ stem,REGION IV-A (CALABARZON),Q2,0.009738972335341592
Gabi leaves w/ stem,REGION IV-A (CALABARZON),Q3,0.010492422963627101
Gabi leaves w/ stem,REGION IV-A (CALABARZON),Q4,0.014763842702634691
Gabi leaves w/ stem,REGION IX (ZAMBOANGA PENINSULA),Q1,0.003943673217124534
Gabi leaves w/ stem,REGION IX (ZAMBOANGA PENINSULA),Q2,0.003412611102504117
Gabi leaves w/ stem,REGION IX (ZAMBOANGA PENINSULA),Q3,0.004120871383492183
Gabi leaves w/ stem,REGION IX (ZAMBOANGA PENINSULA),Q4,0.004080764774050175
Gabi leaves w/ stem,REGION V (BICOL REGION),Q1,0.10226095615919245
Gabi leaves w/ stem,REGION V (BICOL REGION),Q2,0.19989769780673874
Gabi leaves w/ stem,REGION V (BICOL REGION),Q3,0.14506322744701333
Gabi leaves w/ stem,REGION V (BICOL REGION),Q4,0.22365355554806352
Gabi leaves w/ stem,REGION VI (WESTERN VISAYAS),Q1,0.021778607213718628
Gabi leaves w/ stem,REGION VI (WESTERN VISAYAS),Q2,0.021297504757422783
Gabi leaves w/ stem,REGION VI (WESTERN VISAYAS),Q3,0.039192722503123015
Gabi leaves w/ stem,REGION VI (WESTERN VISAYAS),Q4,0.03186601709496635
Gabi leaves w/ stem,REGION VII (CENTRAL VISAYAS),Q1,0.0022704596499194415
Gabi leaves w/ stem,REGION VII (CENTRAL VISAYAS),Q2,0.0010335030652901917
Gabi leaves w/ stem,REGION VII (CENTRAL VISAYAS),Q3,0.0010406945465408
Gabi leaves w/ stem,REGION VII (CENTRAL VISAYAS),Q4,0.001462473299067175
Gabi leaves w/ stem,REGION VIII (EASTERN VISAYAS),Q1,0.00103566707630765
Gabi leaves w/ stem,REGION VIII (EASTERN VISAYAS),Q2,0.003883514325696117
Gabi leaves w/ stem,REGION VIII (EASTERN VISAYAS),Q3,0.0014809370905511249
Gabi leaves w/ stem,REGION VIII (EASTERN VISAYAS),Q4,0.0012962525893225917
Gabi leaves w/ stem,REGION X (NORTHERN MINDANAO),Q1,0.0020313887713031167
Gabi leaves w/ stem,REGION X (NORTHERN MINDANAO),Q2,0.003867001513802209
Gabi leaves w/ stem,REGION X (NORTHERN MINDANAO),Q3,0.00283295101805955
Gabi leaves w/ stem,REGION X (NORTHERN MINDANAO),Q4,0.001543569445214525
Gabi leaves w/ stem,REGION XI (DAVAO REGION),Q1,0.000590261837808875
Gabi leaves w/ stem,REGION XI (DAVAO REGION),Q2,0.000880412743455225
Gabi leaves w/ stem,REGION XI (DAVAO REGION),Q3,0.0008753050070162
Gabi leaves w/ stem,REGION XI (DAVAO REGION),Q4,0.000466930144846325
Gabi leaves w/ stem,REGION XII (SOCCSKSARGEN),Q1,0.000690455389967075
Gabi leaves w/ stem,REGION XII (SOCCSKSARGEN),Q2,0.000596824103524975
Gabi leaves w/ stem,REGION XII (SOCCSKSARGEN),Q3,0.0009914927474879334
Gabi leaves w/ stem,REGION XII (SOCCSKSARGEN),Q4,0.0008878420487630333
Gabi leaves w/ stem,REGION XIII (CARAGA),Q1,0.0017054087308620415
Gabi leaves w/ stem,REGION XIII (CARAGA),Q2,0.0014082379314312
Gabi leaves w/ stem,REGION XIII (CARAGA),Q3,0.0014088164787671332
Gabi leaves w/ stem,REGION XIII (CARAGA),Q4,0.0014718446810265083
Gabi runner,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q1,0.0
Gabi runner,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q2,0.0
Gabi runner,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q3,0.0
Gabi runner,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q4,0.0
Gabi runner,CORDILLERA ADMINISTRATIVE REGION (CAR),Q1,0.0
Gabi runner,CORDILLERA ADMINISTRATIVE REGION (CAR),Q2,0.0
Gabi runner,CORDILLERA ADMINISTRATIVE REGION (CAR),Q3,0.0
Gabi runner,CORDILLERA ADMINISTRATIVE REGION (CAR),Q4,0.0
Gabi runner,MIMAROPA REGION,Q1,0.0
Gabi runner,MIMAROPA REGION,Q2,0.0
Gabi runner,MIMAROPA REGION,Q3,0.0
Gabi runner,MIMAROPA REGION,Q4,0.0
Gabi runner,REGION I (ILOCOS REGION),Q1,0.03190583134073007
Gabi runner,REGION I (ILOCOS REGION),Q2,0.023619394982896533
Gabi runner,REGION I (ILOCOS REGION),Q3,0.04323659536095906
Gabi runner,REGION I (ILOCOS REGION),Q4,0.049250838534204915
Gabi runner,REGION II (CAGAYAN VALLEY),Q1,1.2466405877192965e-05
Gabi runner,REGION II (CAGAYAN VALLEY),Q2,0.00023806318788684167
Gabi runner,REGION II (CAGAYAN VALLEY),Q3,0.00043535770446025
Gabi runner,REGION II (CAGAYAN VALLEY),Q4,0.0004820792468844917
Gabi runner,REGION III (CENTRAL LUZON),Q1,0.0
Gabi runner,REGION III (CENTRAL LUZON),Q2,0.0
Gabi runner,REGION III (CENTRAL LUZON),Q3,0.0
Gabi runner,REGION III (CENTRAL LUZON),Q4,0.0
Gabi runner,REGION IV-A (CALABARZON),Q1,0.0
Gabi runner,REGION IV-A (CALABARZON),Q2,0.0
Gabi runner,REGION IV-A (CALABARZON),Q3,0.0
Gabi runner,REGION IV-A (CALABARZON),Q4,0.0
Gabi runner,REGION IX (ZAMBOANGA PENINSULA),Q1,0.0
Gabi runner,REGION IX (ZAMBOANGA PENINSULA),Q2,0.0
Gabi runner,REGION IX (ZAMBOANGA PENINSULA),Q3,0.0
Gabi runner,REGION IX (ZAMBOANGA PENINSULA),Q4,0.0
Gabi runner,REGION V (BICOL REGION),Q1,0.0
Gabi runner,REGION V (BICOL REGION),Q2,0.0
Gabi runner,REGION V (BICOL REGION),Q3,0.0
Gabi runner,REGION V (BICOL REGION),Q4,0.0
Gabi runner,REGION VI (WESTERN VISAYAS),Q1,0.18936007954394063
Gabi runner,REGION VI (WESTERN VISAYAS),Q2,0.14843563318499553
Gabi runner,REGION VI (WESTERN VISAYAS),Q3,0.1509565505066182
Gabi runner,REGION VI (WESTERN VISAYAS),Q4,0.14712887963228605
Gabi runner,REGION VII (CENTRAL VISAYAS),Q1,0.0010572156962362167
Gabi runner,REGION VII (CENTRAL VISAYAS),Q2,0.00131392885151145
Gabi runner,REGION VII (CENTRAL VISAYAS),Q3,0.001071594820964225
Gabi runner,REGION VII (CENTRAL VISAYAS),Q4,0.0014456135111520583
Gabi runner,REGION VIII (EASTERN VISAYAS),Q1,0.0
Gabi runner,REGION VIII (EASTERN VISAYAS),Q2,2.3692191053825e-05
Gabi runner,REGION VIII (EASTERN VISAYAS),Q3,0.0
Gabi runner,REGION VIII (EASTERN VISAYAS),Q4,0.0
Gabi runner,REGION X (NORTHERN MINDANAO),Q1,0.0
Gabi runner,REGION X (NORTHERN MINDANAO),Q2,0.0
Gabi runner,REGION X (NORTHERN MINDANAO),Q3,0.0
Gabi runner,REGION X (NORTHERN MINDANAO),Q4,0.00043921999651021665
Gabi runner,REGION XI (DAVAO REGION),Q1,0.0
Gabi runner,REGION XI (DAVAO REGION),Q2,0.0
